date,trades_today,start_of_day_equity,last_trade_time_by_instrument
2026-09-24,7,905.8169,"{""GBP_USD"": ""2026-09-24T16:34:15.378972+00:00"", ""EUR_USD"": ""2026-09-24T16:34:14.434455+00:00"", ""XAU_USD"": ""2026-09-24T13:00:47.023256+00:00""}"
2026-09-24,7,905.8169,"{""GBP_USD"": ""2026-09-24T16:34:15.378972+00:00"", ""EUR_USD"": ""2026-09-24T16:34:14.434455+00:00"", ""XAU_USD"": ""2026-09-24T13:00:47.023256+00:00""}"
2026-09-24,7,905.8169,"{""GBP_USD"": ""2026-09-24T16:34:15.378972+00:00"", ""EUR_USD"": ""2026-09-24T16:34:14.434455+00:00"", ""XAU_USD"": ""2026-09-24T13:00:47.023256+00:00""}"
2026-09-24,7,905.8169,"{""GBP_USD"": ""2026-09-24T16:34:15.378972+00:00"", ""EUR_USD"": ""2026-09-24T16:34:14.434455+00:00"", ""XAU_USD"": ""2026-09-24T13:00:47.023256+00:00""}"
2026-09-24,7,905.8169,"{""GBP_USD"": ""2026-09-24T16:34:15.378972+00:00"", ""EUR_USD"": ""2026-09-24T16:34:14.434455+00:00"", ""XAU_USD"": ""2026-09-24T13:00:47.023256+00:00""}"
2026-09-24,7,905.8169,"{""GBP_USD"": ""2026-09-24T16:34:15.378972+00:00"", ""EUR_USD"": ""2026-09-24T16:34:14.434455+00:00"", ""XAU_USD"": ""2026-09-24T13:00:47.023256+00:00""}"
2026-09-25,1,883.1502,"{""GBP_USD"": ""2026-09-25T00:13:41.965878+00:00""}"
2026-09-25,1,883.1502,"{""GBP_USD"": ""2026-09-25T00:13:41.965878+00:00""}"
2026-09-25,1,883.1502,"{""GBP_USD"": ""2026-09-25T00:13:41.965878+00:00""}"
2026-09-25,1,883.1502,"{""GBP_USD"": ""2026-09-25T00:13:41.965878+00:00""}"
2026-09-25,3,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T01:18:19.352980+00:00""}"
2026-09-25,3,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T01:18:19.352980+00:00""}"
2026-09-25,3,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T01:18:19.352980+00:00""}"
2026-09-25,3,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T01:18:19.352980+00:00""}"
2026-09-25,3,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T01:18:19.352980+00:00""}"
2026-09-25,3,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T01:18:19.352980+00:00""}"
2026-09-25,3,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T01:18:19.352980+00:00""}"
2026-09-25,3,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T01:18:19.352980+00:00""}"
2026-09-25,3,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T01:18:19.352980+00:00""}"
2026-09-25,3,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T01:18:19.352980+00:00""}"
2026-09-25,3,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T01:18:19.352980+00:00""}"
2026-09-25,3,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T01:18:19.352980+00:00""}"
2026-09-25,3,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T01:18:19.352980+00:00""}"
2026-09-25,4,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00""}"
2026-09-25,4,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00""}"
2026-09-25,4,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00""}"
2026-09-25,4,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00""}"
2026-09-25,4,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00""}"
2026-09-25,4,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00""}"
2026-09-25,4,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00""}"
2026-09-25,4,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00""}"
2026-09-25,4,883.1502,"{""GBP_USD"": ""2026-09-25T01:18:20.101683+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00""}"
2026-09-25,5,883.1502,"{""GBP_USD"": ""2026-09-25T06:28:43.452351+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00""}"
2026-09-25,5,883.1502,"{""GBP_USD"": ""2026-09-25T06:28:43.452351+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00""}"
2026-09-25,5,883.1502,"{""GBP_USD"": ""2026-09-25T06:28:43.452351+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00""}"
2026-09-25,5,883.1502,"{""GBP_USD"": ""2026-09-25T06:28:43.452351+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00""}"
2026-09-25,5,883.1502,"{""GBP_USD"": ""2026-09-25T06:28:43.452351+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00""}"
2026-09-25,5,883.1502,"{""GBP_USD"": ""2026-09-25T06:28:43.452351+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00""}"
2026-09-25,5,883.1502,"{""GBP_USD"": ""2026-09-25T06:28:43.452351+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00""}"
2026-09-25,7,883.1502,"{""GBP_USD"": ""2026-09-25T08:17:11.916691+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00"", ""EUR_USD"": ""2026-09-25T08:17:08.254104+00:00""}"
2026-09-25,7,883.1502,"{""GBP_USD"": ""2026-09-25T08:17:11.916691+00:00"", ""XAU_USD"": ""2026-09-25T04:10:58.049478+00:00"", ""EUR_USD"": ""2026-09-25T08:17:08.254104+00:00""}"
2026-09-25,8,883.1502,"{""GBP_USD"": ""2026-09-25T08:17:11.916691+00:00"", ""XAU_USD"": ""2026-09-25T08:48:52.830930+00:00"", ""EUR_USD"": ""2026-09-25T08:17:08.254104+00:00""}"
2026-09-25,8,883.1502,"{""GBP_USD"": ""2026-09-25T08:17:11.916691+00:00"", ""XAU_USD"": ""2026-09-25T08:48:52.830930+00:00"", ""EUR_USD"": ""2026-09-25T08:17:08.254104+00:00""}"
2026-09-25,8,883.1502,"{""GBP_USD"": ""2026-09-25T08:17:11.916691+00:00"", ""XAU_USD"": ""2026-09-25T08:48:52.830930+00:00"", ""EUR_USD"": ""2026-09-25T08:17:08.254104+00:00""}"
2026-09-25,8,883.1502,"{""GBP_USD"": ""2026-09-25T08:17:11.916691+00:00"", ""XAU_USD"": ""2026-09-25T08:48:52.830930+00:00"", ""EUR_USD"": ""2026-09-25T08:17:08.254104+00:00""}"
2026-09-25,8,883.1502,"{""GBP_USD"": ""2026-09-25T08:17:11.916691+00:00"", ""XAU_USD"": ""2026-09-25T08:48:52.830930+00:00"", ""EUR_USD"": ""2026-09-25T08:17:08.254104+00:00""}"
2026-09-25,8,883.1502,"{""GBP_USD"": ""2026-09-25T08:17:11.916691+00:00"", ""XAU_USD"": ""2026-09-25T08:48:52.830930+00:00"", ""EUR_USD"": ""2026-09-25T08:17:08.254104+00:00""}"
2026-09-25,9,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T08:48:52.830930+00:00"", ""EUR_USD"": ""2026-09-25T08:17:08.254104+00:00""}"
2026-09-25,9,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T08:48:52.830930+00:00"", ""EUR_USD"": ""2026-09-25T08:17:08.254104+00:00""}"
2026-09-25,9,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T08:48:52.830930+00:00"", ""EUR_USD"": ""2026-09-25T08:17:08.254104+00:00""}"
2026-09-25,9,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T08:48:52.830930+00:00"", ""EUR_USD"": ""2026-09-25T08:17:08.254104+00:00""}"
2026-09-25,10,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T11:13:24.579629+00:00"", ""EUR_USD"": ""2026-09-25T08:17:08.254104+00:00""}"
2026-09-25,11,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T11:13:24.579629+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,11,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T11:13:24.579629+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,11,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T11:13:24.579629+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,11,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T11:13:24.579629+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,11,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T11:13:24.579629+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,11,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T11:13:24.579629+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,11,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T11:13:24.579629+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,11,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T11:13:24.579629+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,12,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,12,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,12,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,12,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,12,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,12,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,12,883.1502,"{""GBP_USD"": ""2026-09-25T10:16:22.563679+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,13,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,13,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T11:29:02.738859+00:00""}"
2026-09-25,14,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T15:51:04.054441+00:00""}"
2026-09-25,14,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T15:51:04.054441+00:00""}"
2026-09-25,14,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T15:51:04.054441+00:00""}"
2026-09-25,14,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T15:51:04.054441+00:00""}"
2026-09-25,14,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T15:51:04.054441+00:00""}"
2026-09-25,14,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T15:51:04.054441+00:00""}"
2026-09-25,14,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T15:51:04.054441+00:00""}"
2026-09-25,14,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T15:51:04.054441+00:00""}"
2026-09-25,14,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T15:51:04.054441+00:00""}"
2026-09-25,14,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T15:51:04.054441+00:00""}"
2026-09-25,14,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T15:51:04.054441+00:00""}"
2026-09-25,14,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T15:51:04.054441+00:00""}"
2026-09-25,14,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T15:51:04.054441+00:00""}"
2026-09-25,14,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T15:51:04.054441+00:00""}"
2026-09-25,14,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T15:51:04.054441+00:00""}"
2026-09-25,14,883.1502,"{""GBP_USD"": ""2026-09-25T15:24:31.052544+00:00"", ""XAU_USD"": ""2026-09-25T13:38:15.087744+00:00"", ""EUR_USD"": ""2026-09-25T15:51:04.054441+00:00""}"
